DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,SMA_14,RSI_14,BOLLINGER_UPPER,BOLLINGER_MIDDLE,BOLLINGER_LOWER,MACD,MACD_SIGNAL,MACD_HIST,ATR,STDDEV,PIVOT,R1,S1,R2,S2,R3,S3,ENGULFING,DOJI,HAMMER,MORNINGSTAR,OBV
2023-08-20,26096.861328125,26260.681640625,26004.314453125,26189.583984375,9036580420,28451.015485491072,21.47381168447781,31151.778696479138,28673.93310546875,26196.08751445836,-767.4501162211345,-400.1935540266565,-367.2565621944781,672.350458583411,1416.3575485278411,26151.526692708332,26298.738932291664,26042.371744791664,26407.893880208332,25895.159505208332,26555.106119791664,25786.004557291664,0,0,0,0,-1120587658721.0
2023-08-21,26188.69140625,26220.201171875,25846.087890625,26124.140625,13371557893,28232.69852120536,21.142269171431018,31163.40220183114,28496.353515625,25829.30482941886,-842.1530728879479,-488.5854577989147,-353.5676150890332,651.0478030595959,1518.9228958305116,26063.4765625,26280.865234375,25906.751953125,26437.58984375,25689.36328125,26654.978515625,25532.638671875,0,1,1,0,-1133959216614.0
2023-08-22,26130.748046875,26135.5078125,25520.728515625,26031.65625,14503820706,27965.995954241072,20.656888525423437,31194.24248016076,28340.33837890625,25486.43427765174,-898.4615153147897,-570.5606693020898,-327.90084601269996,648.4571954749819,1553.7760850755958,25895.964192708332,26271.199869791664,25656.420572916664,26510.743489583332,25281.184895833332,26885.979166666664,25041.641276041664,0,0,1,0,-1148463037320.0
2023-08-23,26040.474609375,26786.8984375,25804.998046875,26431.640625,16985265785,27742.434988839286,28.321324060445935,31145.327088631493,28202.98642578125,25260.64576293101,-900.4313532239685,-636.5348060864656,-263.8965471375029,672.2745665571259,1533.1573504148598,26341.179036458332,26877.360026041664,25895.459635416664,27323.079427083332,25359.278645833332,27859.260416666664,24913.559244791664,0,0,0,0,-1131477771535.0
2023-08-24,26431.51953125,26554.91015625,25914.92578125,26162.373046875,12871532023,27509.06222098214,26.4677350418252,31099.38063193695,28057.40048828125,25015.420344625552,-913.1933822827376,-691.86652132572,-221.32686095701777,669.9681243030454,1507.0220924178902,26210.736328125,26506.546875,25866.5625,26850.720703125,25570.751953125,27146.53125,25226.578125,0,0,0,0,-1144349303558.0
2023-08-25,26163.6796875,26248.103515625,25786.8125,26047.66796875,12406045118,27269.77315848214,25.69620619730779,31034.63181858188,27907.6775390625,24780.723259543123,-921.9356234494916,-737.8803417504744,-184.0552816990173,655.062616540328,1453.140762855649,26027.527994791668,26268.243489583336,25806.952473958336,26488.819010416668,25566.236979166668,26729.534505208336,25345.661458333336,0,0,0,0,-1156755348676.0
2023-08-26,26047.234375,26107.384765625,25983.87890625,26008.462890625,6034817316,27026.38016183036,25.423425387084585,30941.908050117352,27756.00791015625,24570.10777019515,-921.4060394453882,-774.5854812894571,-146.82055815593105,617.0942767428045,1355.3612012996089,26033.2421875,26082.60546875,25959.099609375,26156.748046875,25909.736328125,26206.111328125,25835.59375,0,1,0,0,-1162790165992.0
2023-08-27,26008.2421875,26165.373046875,25965.09765625,26089.693359375,6913768611,26798.29296875,27.14903066456733,30795.8125558395,27601.463671875,24407.1147879105,-904.0108460439368,-800.4705542403531,-103.54029180358384,587.3214991629613,1218.170759136074,26073.388020833332,26181.678385416664,25981.402994791664,26273.663411458332,25873.112630208332,26381.953776041664,25781.127604166664,1,1,0,0,-1155876397381.0
2023-08-28,26089.615234375,26198.578125,25880.599609375,26106.150390625,11002805166,26562.414899553572,27.514966205724537,30513.742201873265,27418.49658203125,24323.250962189235,-878.7672037517004,-816.1298841426226,-62.63731960907785,568.0827146245355,987.869199524969,26061.776041666668,26242.952473958336,25924.973958333336,26379.754557291668,25743.797526041668,26560.930989583336,25606.995442708336,0,1,0,0,-1144873592215.0
2023-08-29,26102.486328125,28089.337890625,25912.62890625,27727.392578125,29368391712,26459.3466796875,52.713963360819584,30267.455000770235,27326.79150390625,24386.128007042265,-719.6451191494998,-796.832931143998,77.18781199449825,682.984591035283,759.2070436624423,27243.119791666668,28573.610677083336,26396.901692708336,29419.828776041668,25066.410807291668,30750.319661458336,24220.192708333336,0,0,0,0,-1115505200503.0
2023-08-30,27726.083984375,27760.16015625,27069.20703125,27297.265625,16343655235,26359.024274553572,47.95111188711956,29998.277820097817,27220.1751953125,24442.07257052718,-621.0878568853877,-761.683916292276,140.59605940688823,683.5537720327628,507.2499115491442,27375.544270833332,27681.881510416664,26990.928385416664,28066.497395833332,26684.591145833332,28372.834635416664,26299.975260416664,0,0,0,0,-1131848855738.0
2023-08-31,27301.9296875,27456.078125,25752.9296875,25931.47265625,20181001451,26306.661551339286,36.63274576194041,29689.11986898271,27046.8630859375,24404.60630289229,-645.7448499760649,-738.4961030290337,92.75125305296888,756.3819624232798,510.8328348183694,26380.16015625,27007.390625,25304.2421875,28083.30859375,24677.01171875,28710.5390625,23601.09375,0,0,0,0,-1152029857189.0
2023-09-01,25934.021484375,26125.869140625,25362.609375,25800.724609375,17202862221,26288.887834821428,35.76248820199317,29323.511272131575,26866.10107421875,24408.69087630592,-668.1341349120521,-724.4237094056374,56.28957449358529,756.8732340805456,523.6376320610931,25763.067708333332,26163.526041666664,25400.266276041664,26526.327473958332,24999.807942708332,26926.785807291664,24637.006510416664,0,0,0,0,-1169232719410.0
2023-09-02,25800.91015625,25970.28515625,25753.09375,25868.798828125,10100387473,26272.64453125,36.606896487207365,28920.935337396695,26695.3953125,24469.855287603303,-672.631111244671,-714.0651897734441,41.43407852877306,718.3245320926495,532.8094993262941,25864.059244791668,25975.024739583336,25757.833333333336,26081.250651041668,25646.867838541668,26192.216145833336,25540.641927083336,0,1,0,0,-1159132331937.0
2023-09-03,25869.47265625,26087.1484375,25817.03125,25969.56640625,8962524523,26256.92898995536,37.90803055659497,28385.71063980552,26523.45146484375,24661.192289881983,-660.4506322104571,-703.3422782608467,42.89164605038957,686.3097217646031,538.2447051085257,25957.915364583332,26098.799479166664,25828.682291666664,26228.032552083332,25687.798177083332,26368.916666666664,25558.565104166664,0,0,0,0,-1150169807414.0
2023-09-04,25968.169921875,26081.525390625,25657.025390625,25812.416015625,10680635106,26234.662946428572,36.6448306599264,27789.135915782434,26355.5548828125,24921.973849842565,-655.9172324219944,-693.8572690930762,37.94003667108177,667.6090273528456,549.6051333746474,25850.322265625,26043.619140625,25619.119140625,26274.822265625,25425.822265625,26468.119140625,25194.619140625,0,0,0,0,-1160850442520.0
2023-09-05,25814.95703125,25858.375,25589.98828125,25779.982421875,11094740040,26216.68624441964,36.37542099057048,27176.46480102383,26209.4650390625,25242.465277101168,-647.477878443322,-684.5813909631254,37.10351251980342,639.093148166928,559.9693634507228,25742.781901041668,25895.575520833336,25627.188802083336,26011.168619791668,25474.395182291668,26163.962239583336,25358.802083333336,0,1,1,0,-1171945182560.0
2023-09-06,25783.931640625,25953.015625,25404.359375,25753.236328125,12752705327,26168.22879464286,36.13946438234118,27126.703512542135,26163.89931640625,25201.09512027036,-635.6207752156588,-674.789267813632,39.16849259797323,632.6333697264332,568.55872476465,25703.537109375,26002.71484375,25454.05859375,26252.193359375,25154.880859375,26551.37109375,24905.40234375,0,1,0,0,-1184697887887.0
2023-09-07,25748.3125,26409.302734375,25608.201171875,26240.1953125,11088307100,26173.787527901783,43.34518833297824,27135.292911241984,26173.43125,25211.56958875802,-580.2417494294241,-655.8797641367904,75.63801470736632,644.6668120674022,568.8546529009561,26085.899739583332,26563.598307291664,25762.496744791664,26887.001302083332,25284.798177083332,27364.699869791664,24961.395182291664,1,0,0,0,-1173609580787.0
2023-09-08,26245.208984375,26414.005859375,25677.48046875,25905.654296875,10817356400,26163.643694196428,40.005496462712586,27132.38854941778,26163.9037109375,25195.418872457216,-556.9282148099555,-636.0894542714234,79.16123946146786,651.2281391072307,572.2691268156245,25999.046875,26320.61328125,25584.087890625,26735.572265625,25262.521484375,27057.138671875,24847.5625,0,0,0,0,-1184426937187.0
2023-09-09,25905.42578125,25921.9765625,25810.494140625,25895.677734375,5481314132,26155.58761160714,39.90674851254536,27124.583307454544,26149.2083984375,25173.833489420453,-533.1117158652451,-615.4939065901877,82.38219072494269,612.6748735906428,575.1834127589591,25876.049479166668,25941.604817708336,25830.122395833336,25987.531901041668,25764.567057291668,26053.087239583336,25718.639973958336,0,1,0,0,-1189908251319.0
2023-09-10,25895.2109375,25978.130859375,25640.26171875,25832.2265625,7899553047,26137.197126116072,39.243284791386415,27119.7390289118,26134.6126953125,25149.486361713196,-513.4383504499856,-595.0827953621473,81.6444449121617,593.0458926645255,581.0820444032802,25816.873046875,25993.484375,25655.615234375,26154.7421875,25479.00390625,26331.353515625,25317.74609375,0,0,0,0,-1197807804366.0
2023-09-11,25831.71484375,25883.947265625,24930.296875,25162.654296875,14600006467,26069.804547991072,33.00707920780431,27163.42323245429,26091.16259765625,25018.90196285821,-545.5867679613912,-585.1835898819961,39.59682192060495,618.8033568045594,633.1538960193305,25325.6328125,25720.96875,24767.318359375,26279.283203125,24371.982421875,26674.619140625,23813.66796875,0,0,0,0,-1212407810833.0
2023-09-12,25160.658203125,26451.939453125,25133.078125,25833.34375,18657279324,25934.51534598214,42.81054684266925,27127.20850911804,26061.24775390625,24995.28699869446,-511.0544689764647,-570.3577657008898,59.30329672442508,668.8074976131622,436.25396121360774,25806.120442708332,26479.162760416664,25160.301432291664,27124.981770833332,24487.259114583332,27798.024088541664,23841.440104166664,1,0,0,0,-1193750531509.0
2023-09-13,25837.5546875,26376.11328125,25781.123046875,26228.32421875,13072077070,25858.16238839286,47.66747135659799,27132.14377640244,26064.5453125,24996.946848597556,-446.6668529600538,-545.6195831527226,98.9527301926688,663.5348359532935,240.84134587189249,26128.520182291668,26475.917317708336,25880.927083333336,26723.510416666668,25533.529947916668,27070.907552083336,25285.936848958336,0,0,0,0,-1180678454439.0
2023-09-14,26228.27734375,26774.623046875,26171.451171875,26539.673828125,13811359124,25901.605329241072,51.18665074011779,27176.545363972997,26089.14560546875,25001.745846964503,-366.2934886328366,-509.75436424874545,143.46087561590878,659.2231958852011,298.17602111093913,26495.249348958332,26819.047526041664,26215.875651041664,27098.421223958332,25892.077473958332,27422.219401041664,25612.703776041664,0,0,0,0,-1166867095315.0
2023-09-15,26533.818359375,26840.498046875,26240.701171875,26608.693359375,11479735788,25959.3173828125,51.95790921299328,27228.8956126323,26119.15712890625,25009.4186451802,-293.6427877225324,-466.5320489435029,172.88926122097047,654.9784586791153,347.2228782838579,26563.297526041668,26885.893880208336,26286.097005208336,27163.094401041668,25963.500651041668,27485.690755208336,25686.300130208336,0,0,0,0,-1155387359527.0
2023-09-16,26606.19921875,26754.76953125,26473.890625,26568.28125,7402031417,26009.280412946428,51.44536446587394,27269.762124956174,26143.0865234375,25016.410921918825,-236.60012436434772,-420.5456640276718,183.9455396633241,628.2570620770357,379.4344760230448,26598.98046875,26724.0703125,26443.19140625,26879.859375,26318.1015625,27004.94921875,26162.3125,0,1,0,0,-1162789390944.0
2023-09-17,26567.927734375,26617.998046875,26445.07421875,26534.1875,6774210670,26049.610491071428,50.98838226053629,27303.735890459397,26164.48837890625,25025.240867353103,-191.9320106294217,-374.8229333480218,182.8909227186001,595.7332596518902,402.3827546377043,26532.419921875,26619.765625,26446.841796875,26705.34375,26359.49609375,26792.689453125,26273.91796875,0,1,1,0,-1169563601614.0
2023-09-18,26532.994140625,27414.734375,26415.515625,26754.28125,15615339655,26116.886579241072,53.83904257647492,27048.277263919263,26115.8328125,25183.38836108074,-137.19102966184073,-327.2965526107856,190.1055229489449,624.5536518196124,434.5523959835414,26861.510416666668,27307.505208333336,26308.286458333336,27860.729166666668,25862.291666666668,28306.723958333336,25309.067708333336,1,0,0,0,-1153948261959.0
2023-09-19,26760.8515625,27488.763671875,26681.60546875,27211.1171875,13807690550,26219.110491071428,59.15003146514167,27022.651788982093,26111.525390625,25200.398992267907,-56.296613323567726,-273.096564753342,216.7999514297743,637.5968340557114,505.769640298968,27127.162109375,27572.71875,26765.560546875,27934.3203125,26320.00390625,28379.876953125,25958.40234375,0,0,0,0,-1140140571409.0
2023-09-20,27210.228515625,27379.505859375,26864.08203125,27132.0078125,13281116604,26317.594168526783,57.90755494949161,27180.27983439132,26171.5521484375,25162.824462483677,1.4130403696472058,-218.19464372874415,219.6076840983914,628.8701907749463,538.6356643205436,27125.198567708332,27386.315104166664,26870.891276041664,27640.622395833332,26609.774739583332,27901.738932291664,26355.467447916664,0,0,0,0,-1153421688013.0
2023-09-21,27129.83984375,27152.939453125,26389.30078125,26567.6328125,13371443708,26340.982561383928,49.86086105551443,27217.629382162,26209.89755859375,25202.1657350255,1.5896859655331357,-174.23777778988872,175.82746375542186,638.4965108535216,541.8663388151235,26703.291015625,27017.28125,26253.642578125,27466.9296875,25939.65234375,27780.919921875,25490.00390625,0,0,0,0,-1166793131721.0
2023-09-22,26564.056640625,26726.078125,26495.533203125,26579.568359375,10578746709,26389.119280133928,50.0190390601374,27252.67638699457,26245.43603515625,25238.19568331793,2.66209083022477,-138.85780406586602,141.5198948960908,609.3571116407701,530.8779979166007,26600.393229166668,26705.253255208336,26474.708333333336,26830.938151041668,26369.848307291668,26935.798177083336,26244.163411458336,0,1,0,0,-1156214385012.0
2023-09-23,26578.556640625,26634.185546875,26520.51953125,26579.390625,7404700301,26437.955915178572,50.016508618145274,27284.83685244043,26275.92724609375,25267.01763974707,3.4577786136105715,-110.3946875299707,113.85246614358128,573.9506047825008,514.4323272228285,26578.031901041668,26635.544270833336,26521.878255208336,26691.697916666668,26464.365885416668,26749.210286458336,26408.212239583336,0,1,1,0,-1163619085313.0
2023-09-24,26579.373046875,26716.05859375,26221.05078125,26256.826171875,8192867686,26468.28445870536,45.516063266680725,27284.569584545763,26298.14775390625,25311.72592326674,-21.68986144770679,-92.65372231351792,70.96386086581113,568.3118339051794,489.7514761565165,26397.978515625,26574.90625,26079.8984375,26892.986328125,25902.970703125,27069.9140625,25584.890625,0,0,0,0,-1171811952999.0
2023-09-25,26253.775390625,26421.5078125,26011.46875,26298.48046875,11997833257,26549.414899553572,46.189408623930255,27281.486143512564,26324.07265625,25366.659168987433,-37.82240064591679,-81.68745797999769,43.8650573340809,557.0066359476666,337.0040604923796,26243.819010416668,26476.169270833336,26066.130208333336,26653.858072916668,25833.779947916668,26886.208333333336,25656.091145833336,0,1,0,0,-1159814119742.0
2023-09-26,26294.7578125,26389.884765625,26090.712890625,26217.25,9985498161,26576.836774553572,45.02091186563873,27270.094499111143,26347.27333984375,25424.45218057635,-56.510753357953945,-76.65211705558895,20.141363697635,538.5898673085476,289.95720313647297,26232.615885416668,26374.518880208336,26075.347005208336,26531.787760416668,25933.444010416668,26673.690755208336,25776.175130208336,0,0,0,0,-1169799617903.0
2023-09-27,26209.498046875,26817.841796875,26111.46484375,26352.716796875,11718380997,26585.72195870536,47.4102878257931,27274.4117941224,26352.8994140625,25431.3870340026,-59.702159824842965,-73.26212560943975,13.559965784596784,550.5746591525799,280.90619010990616,26427.341145833332,26743.217447916664,26036.840494791664,27133.718098958332,25720.964192708332,27449.594401041664,25330.463541666664,1,0,0,0,-1158081236906.0
2023-09-28,26355.8125,27259.5,26327.322265625,27021.546875,14079002707,26620.141462053572,57.28150151782858,27350.046872984665,26408.69404296875,25467.341212952833,-8.168216666992521,-60.2433438209503,52.07512715395778,577.8320216684671,301.89320762868397,26869.456380208332,27411.590494791664,26479.412760416664,27801.634114583332,25937.278645833332,28343.768229166664,25547.235026041664,0,0,0,0,-1144002234199.0
2023-09-29,27024.841796875,27225.9375,26721.763671875,26911.720703125,10396435377,26641.786272321428,55.44124867807512,27394.26447019195,26459.49619140625,25524.72791262055,23.539402770547895,-43.48679450265066,67.02619727319856,572.5707221296481,311.021536780891,26953.140625,27184.517578125,26680.34375,27457.314453125,26448.966796875,27688.69140625,26176.169921875,0,0,0,0,-1154398669576.0
2023-09-30,26911.689453125,27091.794921875,26888.96875,26967.916015625,5331172801,26670.331612723217,56.21634213805996,27429.461114875507,26516.2806640625,25603.10021324949,52.59611640086587,-24.27021232194735,76.86632872281322,546.1603971114589,321.13987378888174,26982.893229166668,27076.817708333336,26873.991536458336,27185.719401041668,26780.067057291668,27279.643880208336,26671.165364583336,0,0,0,0,-1149067496775.0
2023-10-01,26967.396484375,28047.23828125,26965.09375,27983.75,9503917434,26773.87179129464,67.29224478658598,27562.070276712107,26657.33544921875,25752.600621725393,155.7971515724712,11.74326045693636,144.05389111553484,584.4449781213547,462.9313540617932,27665.360677083332,28365.627604166664,27283.483072916664,28747.505208333332,26583.216145833332,29447.772135416664,26201.338541666664,0,0,0,0,-1139563579341.0
2023-10-02,27976.798828125,28494.458984375,27347.787109375,27530.78515625,19793041322,26829.336356026783,60.00324005600225,27640.27346859581,26742.20751953125,25844.14157046669,198.74324969470035,49.14325830448916,149.5999913902112,624.6040421841151,502.1199160696534,27791.010416666668,28234.233723958336,27087.561848958336,28937.682291666668,26644.338541666668,29380.905598958336,25940.889973958336,0,0,0,0,-1159356620663.0
2023-10-03,27508.251953125,27667.19140625,27216.001953125,27429.978515625,11407814187,26844.969308035714,58.48494345512839,27715.45686628097,26802.290234375,25889.12360246903,222.08404185234392,83.73141501406012,138.3526268382838,612.2172858227498,516.950860718173,27437.723958333332,27659.445963541664,27208.256510416664,27888.913411458332,26986.534505208332,28110.635416666664,26757.067057291664,0,0,0,0,-1170764434850.0
2023-10-04,27429.07421875,27826.658203125,27248.10546875,27799.39453125,11143355314,26892.639787946428,62.254248258692904,27866.80223301439,26865.27626953125,25863.750306048107,267.30919887070195,120.44697178538848,146.86222708531346,609.8126750050534,569.3389934235894,27624.719401041668,28001.333333333336,27422.780598958336,28203.272135416668,27046.166666666668,28579.886067708336,26844.227864583336,1,0,0,1,-1159621079536.0
2023-10-05,27798.646484375,28091.861328125,27375.6015625,27415.912109375,11877253670,26953.23116629464,56.51765350141904,27927.4058902928,26905.63720703125,25883.8685237697,269.10456517288185,150.17849046288717,118.92607470999468,617.4160386207639,576.6183702364468,27627.791666666668,27879.981770833336,27163.722005208336,28344.051432291668,26911.531901041668,28596.241536458336,26447.462239583336,0,0,0,0,-1171498333206.0
2023-10-06,27412.123046875,28252.537109375,27215.552734375,27946.59765625,13492391599,27050.876116071428,61.76800756739136,28078.62349790044,26974.55302734375,25870.48255678706,309.778362280882,182.09846482648612,127.67989745439588,647.385205504995,619.2456246787513,27804.895833333332,28394.238932291664,27357.254557291664,28841.880208333332,26767.911458333332,29431.223307291664,26320.270182291664,1,0,0,0,-1158005941607.0
2023-10-07,27946.78125,28028.091796875,27870.423828125,27968.83984375,6553044316,27150.122488839286,61.97524441218177,28211.32908818587,27046.28564453125,25881.242200876623,339.8893651457729,213.65664489034347,126.23272025542944,612.4054028796382,646.4724639759058,27955.78515625,28041.146484375,27883.478515625,28113.453125,27798.1171875,28198.814453125,27725.810546875,0,1,0,0,-1151452897291.0
2023-10-08,27971.677734375,28102.169921875,27740.662109375,27935.08984375,7916875290,27269.998465401783,61.43110605917257,28323.65460293207,27105.32607421875,25886.997545505423,356.914915935693,242.30829909941335,114.6066168362796,594.4841464239498,624.9562839159966,27925.973958333332,28111.285807291664,27749.777994791664,28287.481770833332,27564.466145833332,28472.793619791664,27388.270182291664,-1,1,0,0,-1159369772581.0
2023-10-09,27934.47265625,27989.470703125,27302.5625,27583.677734375,12007668568,27361.798270089286,55.925229231369855,28359.454850445545,27123.9541015625,25888.453352679455,338.1537414085833,261.4773875612474,76.67635384733592,601.0858647597391,567.2333611034018,27625.236979166668,27947.911458333336,27261.003255208336,28312.145182291668,26938.328776041668,28634.819661458336,26574.095052083336,0,0,0,0,-1171377441149.0
2023-10-10,27589.201171875,27715.84765625,27301.654296875,27391.01953125,9973350678,27445.63895089286,53.114575542262386,28377.88939573821,27136.9046875,25895.91997926179,304.23246605790337,270.02840326057856,34.20406279732481,587.7364000894006,470.3346154003724,27469.507161458332,27637.360026041664,27223.166666666664,27883.700520833332,27055.313802083332,28051.553385416664,26808.973307291664,0,0,0,0,-1181350791827.0
2023-10-11,27392.076171875,27474.115234375,26561.099609375,26873.3203125,13648094333,27482.82491629464,46.37058669633248,28372.102931844856,27152.1890625,25932.275193155147,232.8909882497319,262.60092025840925,-29.709932008677356,610.9706304401577,397.37673299898773,26969.51171875,27377.923828125,26464.908203125,27882.52734375,26056.49609375,28290.939453125,25551.892578125,0,0,0,0,-1194998886160.0
2023-10-12,26873.29296875,26921.439453125,26558.3203125,26756.798828125,9392909295,27463.91434151786,44.98608185255328,28366.688813511617,27161.0505859375,25955.412358363385,165.0474785268052,243.09023191208843,-78.04275338528322,593.266952596218,424.2679125428022,26745.51953125,26932.71875,26569.599609375,27108.638671875,26382.400390625,27295.837890625,26206.48046875,0,0,0,0,-1204391795455.0
2023-10-13,26752.87890625,27092.697265625,26686.322265625,26862.375,15165312851,27460.3896484375,46.543471300809024,28359.656850476025,27175.1998046875,25990.742758898978,118.43487945156085,218.15916141998292,-99.72428196842208,579.9175274107738,429.0191054056601,26880.46484375,27074.607421875,26668.232421875,27286.83984375,26474.08984375,27480.982421875,26261.857421875,0,0,0,0,-1189226482604.0
2023-10-14,26866.203125,26969.0,26814.5859375,26861.70703125,5388116782,27452.803292410714,46.53449547164025,28323.591066356996,27205.44384765625,26087.296628955504,80.512066378913,190.62974241176897,-110.11767603285594,549.52442277429,438.4948572088818,26881.764322916668,26948.942708333336,26794.528645833336,27036.178385416668,26727.350260416668,27103.356770833336,26640.114583333336,0,1,0,0,-1194614599386.0
2023-10-15,26858.01171875,27289.169921875,26817.89453125,27159.65234375,7098201980,27393.93917410714,51.06742505969179,28287.126478744063,27248.50244140625,26209.878404068437,73.65066150571147,167.23392623055744,-93.58326472484598,543.9352061921978,418.1089782453597,27088.905598958332,27359.916666666664,26888.641276041664,27560.180989583332,26617.630208333332,27831.192057291664,26417.365885416664,1,0,0,0,-1187516397406.0
2023-10-16,27162.62890625,29448.138671875,27130.47265625,28519.466796875,27833876539,27464.55929129464,65.46039572348775,28429.498654135336,27363.61328125,26297.727908364664,175.91082019900932,168.96930502424783,6.941515174761491,670.6302640088264,508.897719243272,28366.026041666668,29601.579427083336,27283.913411458336,30683.692057291668,26048.360026041668,31919.245442708336,24966.247395833336,0,0,0,0,-1159682520867.0
2023-10-17,28522.09765625,28618.751953125,28110.185546875,28415.748046875,14872527508,27534.97140066964,63.916119187236895,28520.59871174324,27466.76484375,26412.93097575676,245.75063603906892,184.32557122721204,61.425064811856885,659.0542741689103,564.4105995105323,28381.561848958332,28652.938151041664,28144.371744791664,28890.128255208332,27872.995442708332,29161.504557291664,27635.805338541664,0,0,0,0,-1174555048375.0
2023-10-18,28413.53125,28889.009765625,28174.251953125,28328.341796875,12724128586,27572.753348214286,62.576360311038584,28628.602584799504,27532.10458984375,26435.606594888,290.69528507570794,205.5995139969112,85.09577107879673,663.0330983354168,597.5762284608871,28463.867838541668,28753.483723958336,28038.725911458336,29178.625651041668,27749.110026041668,29468.241536458336,27323.968098958336,0,0,0,0,-1187279176961.0
2023-10-19,28332.416015625,28892.474609375,28177.98828125,28719.806640625,14448058195,27665.888671875,66.01249723837506,28795.013941835477,27622.50888671875,26450.003831602025,353.8235271548292,235.2443166284948,118.5792105263344,666.7083290346727,663.8123834415215,28596.756510416668,29015.524739583336,28301.038411458336,29311.242838541668,27882.270182291668,29730.011067708336,27586.552083333336,0,0,0,0,-1172831118766.0
2023-10-20,28732.8125,30104.0859375,28601.669921875,29682.94921875,21536125230,27789.91378348214,72.66304081243203,29195.07596937318,27758.260546875,26321.44512437682,476.0826857036591,283.41199044352766,192.67069526013145,726.4017352196961,842.7608051291852,29462.901692708332,30324.133463541664,28821.717447916664,30965.317708333332,27960.485677083332,31826.549479166664,27319.301432291664,0,0,0,0,-1151294993536.0
2023-10-21,29683.380859375,30287.482421875,29481.751953125,29918.412109375,11541146996,27929.1689453125,74.00237259513231,29572.576616702172,27854.99365234375,26137.410687985328,585.2276965173733,343.7751316582968,241.4525648590765,732.0680733290036,1006.0688499658607,29895.882161458332,30310.012369791664,29504.281901041664,30701.612630208332,29090.151692708332,31115.742838541664,28698.551432291664,0,0,0,0,-1139753846540.0
2023-10-22,29918.654296875,30199.43359375,29720.3125,29993.896484375,10446520040,28076.2265625,74.43479337261503,29923.240707727615,27978.14921875,26033.057729772387,670.0924534623919,409.0385960191158,261.05385744327606,714.0004319305034,1138.0040480378505,29971.214192708332,30222.115885416664,29742.994791666664,30450.335286458332,29492.093098958332,30701.236979166664,29263.873697916664,0,1,0,0,-1129307326500.0
2023-10-23,30140.685546875,34370.4375,30097.828125,33086.234375,38363572311,28469.26632254464,85.25495146557824,31197.261922452224,28260.96201171875,25324.66210098528,975.6277790564964,522.3564326265919,453.2713464299045,975.6104736229674,1707.6633027634346,32518.166666666668,34938.505208333336,30665.895833333336,36790.77604166667,28245.557291666668,39211.114583333336,26393.286458333336,0,0,0,0,-1090943754189.0
2023-10-24,33077.3046875,35150.43359375,32880.76171875,33901.52734375,44934999645,28934.302594866072,86.83677503094623,32383.146521910603,28566.06865234375,24748.9907827769,1268.9266581082156,671.6704777229166,597.256180385299,1068.043430864184,2173.6213488421336,33977.57421875,35074.38671875,32804.71484375,36247.24609375,31707.90234375,37344.05859375,30535.04296875,0,0,0,0,-1046008754544.0
2023-10-25,33916.04296875,35133.7578125,33709.109375,34502.8203125,25254318008,29479.26688058036,87.87029568688813,33486.84295428717,28920.4140625,24353.985170712833,1532.224915178842,843.7813652141017,688.4435499647402,1093.5152170524566,2517.761950331387,34448.5625,35188.015625,33763.3671875,35873.2109375,33023.9140625,36612.6640625,32338.71875,0,0,0,0,-1020754436536.0
2023-10-26,34504.2890625,34832.91015625,33762.32421875,34156.6484375,19427195376,30007.827566964286,83.79136378804625,34306.40593009643,29230.9166015625,24155.427273028577,1693.4366204030775,1013.7124162518968,679.7242041511806,1091.877411370138,2663.2760395961136,34250.627604166664,34738.93098958333,33668.34505208333,35321.213541666664,33180.041666666664,35809.51692708333,32597.75911458333,0,0,0,0,-1040181631912.0
2023-10-27,34156.5,34238.2109375,33416.88671875,33909.80078125,16418032871,30511.21512276786,80.90724149152871,34956.359037233924,29527.9646484375,24099.570259641077,1780.7521135086429,1167.120355703246,613.6317578053965,1072.5521833258424,2687.0919804351483,33854.966145833336,34293.04557291667,33471.72135416667,34676.290364583336,33033.641927083336,35114.36979166667,32650.39713541667,0,0,1,0,-1056599664783.0
2023-10-28,33907.72265625,34399.390625,33874.8046875,34089.57421875,10160330825,31027.491350446428,81.40911657924246,35557.82965598387,29835.6888671875,24113.54807839113,1843.2091174972336,1302.3381080620436,540.8710094351902,1033.411737195425,2630.055062738174,34121.256510416664,34367.70833333333,33843.12239583333,34645.842447916664,33596.670572916664,34892.29427083333,33318.53645833333,0,0,0,0,-1046439333958.0
2023-10-29,34089.37109375,34743.26171875,33947.56640625,34538.48046875,11160323986,31554.55050223214,82.63649680717798,36155.710087139785,30183.42900390625,24211.147920672716,1906.947620707699,1423.2600105911747,483.687610116524,1016.4319925743232,2539.9443466466987,34409.76953125,34871.97265625,34076.27734375,35205.46484375,33614.07421875,35667.66796875,33280.58203125,0,0,0,0,-1035279009972.0
2023-10-30,34531.7421875,34843.93359375,34110.97265625,34502.36328125,17184860315,31981.900251116072,82.16647640068018,36649.11548350272,30538.99619140625,24428.876899309784,1932.2724544685152,1525.062499366643,407.2099551018723,996.1840600690144,2496.276080031075,34485.756510416664,34860.54036458333,34127.57942708333,35218.717447916664,33752.795572916664,35593.50130208333,33394.61848958333,0,1,0,0,-1052463870287.0
