,date,wallet_address,sent_amount_btc,received_amount_btc
3171,2024-08-04,3LYJfcfHPXYJreMsASk2jkn69LWEYKzexb,0.0,5.46e-06
20223,2024-08-04,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.43942326
2470,2024-08-04,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
2469,2024-08-04,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
2223,2024-08-04,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,3.3e-06
4093,2024-08-04,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,20.66358588
1394,2024-08-04,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,5.46e-06
11793,2024-08-04,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,40.99898593
1393,2024-08-04,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,8.238e-05
1392,2024-08-04,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,5.46e-06
1391,2024-08-04,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,5.46e-06
1390,2024-08-04,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,3.3e-06
1063,2024-08-04,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,0.0,5.46e-06
1062,2024-08-04,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,0.0,5.46e-06
2358,2024-08-04,bc1qjasf9z3h7w3jspkhtgatgpyvvzgpa2wwd2lr0eh5tx44reyn2k7sfc27a4,0.0,5.46e-06
1061,2024-08-04,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,0.0,5.46e-06
2468,2024-08-04,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
4092,2024-08-04,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,1.65e-05
20224,2024-08-04,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.30117232
4090,2024-08-04,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,15.96748866
21780,2024-08-04,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,0.0,163.99998373
12785,2024-08-04,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,5.46e-06
12784,2024-08-04,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,5.46e-06
2476,2024-08-04,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
14379,2024-08-04,39wVd42giU95ca39sEPkbPTpWygvsBDuA5,0.0,5.46e-06
2475,2024-08-04,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
4091,2024-08-04,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,16.8313894
12783,2024-08-04,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,5.46e-06
12782,2024-08-04,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,5.46e-06
12781,2024-08-04,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,5.46e-06
12780,2024-08-04,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,5.46e-06
3170,2024-08-04,3LYJfcfHPXYJreMsASk2jkn69LWEYKzexb,0.0,5.46e-06
12779,2024-08-04,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,5.46e-06
12778,2024-08-04,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,5.46e-06
12777,2024-08-04,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,5.46e-06
1385,2024-08-05,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,9.235e-05
4085,2024-08-05,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,59.04613296
4086,2024-08-05,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,27.94644615
4087,2024-08-05,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10698.6666762,10668.66666581
4088,2024-08-05,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10844.76824561,10779.76817967
18162,2024-08-05,bc1qtrxc0use4hlm7fl0j6t37z7qlwl5eppj8lywz6,0.0,11.67588281
4089,2024-08-05,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,12.10627737
14275,2024-08-05,1DcT5Wij5tfb3oVViF8mA8p4WrG98ahZPT,0.0,5.46e-06
2467,2024-08-05,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
18621,2024-08-05,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.08702792
18622,2024-08-05,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.78118021,0.28116403
14274,2024-08-05,1DcT5Wij5tfb3oVViF8mA8p4WrG98ahZPT,0.0,5.46e-06
1060,2024-08-05,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,0.0,5.46e-06
12569,2024-08-05,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,555.76697216,235.76695128
12568,2024-08-05,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,6e-06
12567,2024-08-05,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,510.011,260.01097564
1386,2024-08-05,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,3.3e-06
18620,2024-08-05,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.04730783
1388,2024-08-05,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,5.46e-06
1389,2024-08-05,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,5.46e-06
2466,2024-08-05,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
14597,2024-08-05,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,80.0
13209,2024-08-05,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,5.46e-06
11785,2024-08-05,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,54.74176437
11786,2024-08-05,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,36.917149
11787,2024-08-05,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,68.8138885
11788,2024-08-05,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,52.999
1387,2024-08-05,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,3.3e-06
11789,2024-08-05,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,89.999
11791,2024-08-05,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,6e-06
4083,2024-08-05,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,5.46e-06
13210,2024-08-05,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,5.46e-06
13211,2024-08-05,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,5.46e-06
13212,2024-08-05,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,5.46e-06
4084,2024-08-05,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,5.46e-06
14596,2024-08-05,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,40.0
11790,2024-08-05,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,19105.20232231,19005.861017
11792,2024-08-05,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,56.999
20218,2024-08-05,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,11.54929134
27088,2024-08-05,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,389.24305855,189.24298007
27089,2024-08-05,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,412.35306546,389.24305855
2217,2024-08-05,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,3.3e-06
2216,2024-08-05,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,3.3e-06
2215,2024-08-05,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,5.46e-06
21779,2024-08-05,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,60.39851406,0.08436651
27087,2024-08-05,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,189.24298007,154.48297496
27086,2024-08-05,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,154.48297496,151.70786644
22369,2024-08-05,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,10.6397159
2221,2024-08-05,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,3.3e-06
21778,2024-08-05,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,467.99967119,88.42189713
20222,2024-08-05,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.75296758
27090,2024-08-05,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,362.35314757,412.35306546
20220,2024-08-05,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.78896007
27085,2024-08-05,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,151.70786644,251.70770398
20221,2024-08-05,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.5671663
20219,2024-08-05,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,2.31837347,0.0
2220,2024-08-05,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,3.3e-06
27084,2024-08-05,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,251.70770398,301.70762196
20217,2024-08-05,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,5.92801777
2222,2024-08-05,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,3.3e-06
2219,2024-08-05,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,3.3e-06
2218,2024-08-05,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,3.3e-06
27091,2024-08-05,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,364.81315268,362.35314757
14593,2024-08-06,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,20.0
14592,2024-08-06,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,20.0
12314,2024-08-06,1PJiGp2yDLvUgqeBsuZVCBADArNsk6XEiw,0.0,973.0
20216,2024-08-06,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,11.83252968
20215,2024-08-06,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,2.89466844
12999,2024-08-06,1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,4697.99703395,3724.99699915
20214,2024-08-06,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,44.37164827
13208,2024-08-06,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,223.37314196
11784,2024-08-06,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,19309.33182217,19114.70849606
20213,2024-08-06,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.64915439
2465,2024-08-06,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
1384,2024-08-06,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,8.956e-05
4082,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10755.65924492,10655.65922126
27080,2024-08-06,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,6e-06
27079,2024-08-06,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,372.7076041,422.70751024
27078,2024-08-06,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,422.70751024,403.15750347
14595,2024-08-06,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,20.0
4073,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,28.10657547
4074,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,6.49977808
14594,2024-08-06,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,6e-06
20212,2024-08-06,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,1.26133248,0.0
27082,2024-08-06,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,101.70761003,63.7075981
4075,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,28.38685226
4076,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,5.38585374
4077,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,25.71440061
4078,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10726.12585115,10696.12584075
4079,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10726.12687482,10726.12585115
4080,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,42.14246253
4081,2024-08-06,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,28.32519103
27083,2024-08-06,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,301.70762196,101.70761003
20211,2024-08-06,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,4.19128989
27081,2024-08-06,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,309.0
12566,2024-08-06,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,429.819
15882,2024-08-06,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,1005.41562709,5.41562709
21777,2024-08-06,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,301.99989741,122.99989741
4341,2024-08-06,3MgEAFWu1HKSnZ5ZsC8qf61ZW18xrP5pgd,501.0,1.0
12565,2024-08-06,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,440.148
18617,2024-08-06,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.50307762
18618,2024-08-06,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.31331812
18619,2024-08-06,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.32412477
27077,2024-08-06,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,140.0
20208,2024-08-07,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.1532114
20207,2024-08-07,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,6.501256
1382,2024-08-07,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,5.46e-06
18616,2024-08-07,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.50307762,0.00305977
8427,2024-08-07,bc1qk7fy6qumtdkjy765ujxqxe0my55ake0zefa2dmt6sjx2sr098d8qf26ufn,0.0,100.0
14591,2024-08-07,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,20.0
4070,2024-08-07,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,46.73773744
12776,2024-08-07,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,56.56423332
12562,2024-08-07,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,906.076,356.07597564
4069,2024-08-07,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,14.25785123
26439,2024-08-07,bc1q2qqqt87kh33s0er58akh7v9cwjgd83z5smh9rp,1088.71836767,988.7183573
26440,2024-08-07,bc1q2qqqt87kh33s0er58akh7v9cwjgd83z5smh9rp,1188.71838861,1088.71836767
4068,2024-08-07,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,26.71460818
4067,2024-08-07,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,17.0916225
16346,2024-08-07,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,75.39003372,29.39003372
26438,2024-08-07,bc1q2qqqt87kh33s0er58akh7v9cwjgd83z5smh9rp,988.7183573,888.71834693
12563,2024-08-07,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,754.999,354.99897564
1383,2024-08-07,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,8.787e-05
12564,2024-08-07,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,857.0
20209,2024-08-07,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.59655813
20210,2024-08-07,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,2.11828801
3063,2024-08-07,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,3.33e-06
20206,2024-08-07,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,12.9879908
13205,2024-08-07,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,5.46e-06
13207,2024-08-07,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,719.23174307,396.040351
11783,2024-08-07,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,19114.70849606,18929.78140309
13204,2024-08-07,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,82.17365114,12.00684283
13203,2024-08-07,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,5.46e-06
4071,2024-08-07,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,19.11511112
4072,2024-08-07,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10790.21930091,10775.21925653
22697,2024-08-07,bc1q7ramrn7krmgl8ja8vjm9g25a5t98l6kfyqgewe,0.0,309.513056
13206,2024-08-07,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,3.3e-06
11782,2024-08-07,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,87.08462756
12561,2024-08-07,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,498.567
8426,2024-08-08,bc1qk7fy6qumtdkjy765ujxqxe0my55ake0zefa2dmt6sjx2sr098d8qf26ufn,0.0,100.0
8425,2024-08-08,bc1qk7fy6qumtdkjy765ujxqxe0my55ake0zefa2dmt6sjx2sr098d8qf26ufn,30.0,29.95954353
18615,2024-08-08,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.41128449
4066,2024-08-08,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10899.136187,10877.13613651
4065,2024-08-08,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,2.0462336
27076,2024-08-08,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,140.0,51.34752531
12560,2024-08-08,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,654.999
16345,2024-08-08,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,1.0
22368,2024-08-08,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,25.147694
21776,2024-08-08,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,0.0,106.50991325
20204,2024-08-08,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.37370396
22696,2024-08-08,bc1q7ramrn7krmgl8ja8vjm9g25a5t98l6kfyqgewe,0.0,50.7789975
2357,2024-08-08,bc1qjasf9z3h7w3jspkhtgatgpyvvzgpa2wwd2lr0eh5tx44reyn2k7sfc27a4,0.0,5.46e-06
1380,2024-08-08,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,8.696e-05
1381,2024-08-08,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,3.3e-06
4064,2024-08-08,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,30.20302967
20205,2024-08-08,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.39303017
13202,2024-08-08,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,5.46e-06
15070,2024-08-08,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,98.88,70.88
15069,2024-08-08,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,211.25
4063,2024-08-09,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10812.01744294,10755.01740806
4060,2024-08-09,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,9.4732499
4061,2024-08-09,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,2.99999264
4062,2024-08-09,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,20.5891409
13201,2024-08-09,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,396.040351,22.66492648
21775,2024-08-09,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,88.23183459,0.43764371
15067,2024-08-09,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,0.841
21518,2024-08-09,1LnoZawVFFQihU8d8ntxLMpYheZUfyeVAK,0.0,5.46e-06
20203,2024-08-09,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.56911342
20202,2024-08-09,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,3.28044458
20201,2024-08-09,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.09408752
11781,2024-08-09,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,19016.86603065,18840.8881848
11780,2024-08-09,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,29.01833943
20200,2024-08-09,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.15037174
20199,2024-08-09,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,2.61674174
20198,2024-08-09,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,5.98788781
14343,2024-08-09,1CY7fykRLWXeSbKB885Kr4KjQxmDdvW923,0.0,5.46e-06
1379,2024-08-09,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,8.696e-05
8424,2024-08-09,bc1qk7fy6qumtdkjy765ujxqxe0my55ake0zefa2dmt6sjx2sr098d8qf26ufn,0.0,50.0
14309,2024-08-09,1JQULE6yHr9UaitLr4wahTwJN7DaMX7W1Z,0.0,5.46e-06
14308,2024-08-09,1JQULE6yHr9UaitLr4wahTwJN7DaMX7W1Z,0.0,5.46e-06
16344,2024-08-09,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,30.39003372,15.39003372
22695,2024-08-09,bc1q7ramrn7krmgl8ja8vjm9g25a5t98l6kfyqgewe,0.0,33.8523395
15068,2024-08-09,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,70.88,4.88
14273,2024-08-09,1DcT5Wij5tfb3oVViF8mA8p4WrG98ahZPT,0.0,5.46e-06
18611,2024-08-09,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.3839665
18612,2024-08-09,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,5.97226157
18613,2024-08-09,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.41536967
18614,2024-08-09,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.45766309
21517,2024-08-09,1LnoZawVFFQihU8d8ntxLMpYheZUfyeVAK,0.0,5.46e-06
12559,2024-08-09,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,1239.557
14378,2024-08-10,39wVd42giU95ca39sEPkbPTpWygvsBDuA5,8983.83537538,8983.0744407
27075,2024-08-10,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,1187.65998844
14589,2024-08-10,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,20.0
14590,2024-08-10,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,20.0
12775,2024-08-10,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,56.56423856
2214,2024-08-10,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,5.46e-06
